genKey,gens,seed,eid,eventName,trainer,trainerType,city,badges,partyCap,mon,gen,grade,bst,mult,hp,atk,def,spa,spd,spe,total,evTotal,ivAvg,nature,ability,item,gimmick
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Victini,5,1,600,1.23,231,132,147,205,147,172,1034,508,31,Modest,Victory Star,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Lycanroc-Dusk,7,2,487,1.26,189,212,107,84,108,224,924,508,31,Jolly,Tough Claws,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Victreebel,1,2,490,1.26,200,141,107,210,113,149,920,508,31,Modest,Chlorophyll,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Tyranitar,2,1,600,1.26,259,195,163,129,210,102,1058,508,31,Careful,Sand Stream,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Iron Crown,9,2,590,1.26,221,103,151,206,161,207,1049,508,31,Timid,Quark Drive,Booster Energy,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Cofagrigus,5,2,483,1.26,206,79,272,144,158,63,922,508,31,Bold,Mummy,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,65,Rival,Blue,Mixed,9,8,6,Spiritomb,4,2,485,1.26,196,148,161,190,161,64,920,508,31,Quiet,Pressure,Spooky Plate,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Mew,1,1,600,1.3,269,140,156,157,156,217,1095,508,31,Timid,Synchronize,Red Card,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Moltres,1,1,580,1.3,254,140,192,188,136,153,1063,508,31,Bold,Pressure,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Hypno,1,2,483,1.3,235,107,117,172,175,132,938,508,31,Modest,Insomnia,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Charizard,1,2,534,1.3,198,120,127,209,137,217,1008,508,31,Timid,Solar Power,Choice Specs,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Mewtwo,1,1,680,1.3,276,169,143,202,144,260,1194,508,31,Jolly,Pressure,Light Clay,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,67,Mystery Figure,Leaf,Mixed,9,8,6,Pidgeot,1,3,479,1.3,205,188,124,105,117,198,937,508,31,Adamant,Tangled Feet,Choice Band,STANDARD
gen1to6,1+2+3+4+5+6,1000,68,Rival,Blue,Mixed,0,0,2,Roggenrola,5,4,280,0.75,87,63,67,23,22,19,281,60,2,Serious,Sturdy,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Noibat,6,4,245,0.8,80,28,32,41,36,49,266,40,0,Quirky,Frisk,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Pidgey,1,4,251,0.8,80,40,36,32,32,48,268,4,0,Docile,Keen Eye,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Fletchling,6,4,278,0.8,84,45,38,36,34,56,293,44,0,Quirky,Big Pecks,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Pidove,5,4,264,0.8,88,48,44,32,28,38,278,4,0,Serious,Big Pecks,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Starly,4,4,245,0.8,80,49,28,28,28,52,265,28,0,Hardy,Keen Eye,,STANDARD
gen1to6,1+2+3+4+5+6,1000,1,Basic Trainer,Pilot,Flying,0,0,2,Ducklett,5,4,305,0.8,97,39,44,40,44,49,313,36,0,Hardy,Keen Eye,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Inkay,6,4,288,0.85,100,59,52,39,45,52,347,140,7.83,Bashful,Contrary,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Spoink,3,4,330,0.85,105,28,37,73,76,66,385,136,9,Quirky,Thick Fat,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Solosis,5,4,290,0.85,90,32,39,101,50,28,340,104,5.67,Quirky,Magic Guard,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Gothita,5,4,290,0.85,92,34,50,62,62,53,353,132,9,Quirky,Frisk,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Munna,5,4,292,0.85,119,28,45,70,53,35,350,140,7.33,Hardy,Forewarn,,STANDARD
gen1to6,1+2+3+4+5+6,1000,4,Gym Trainer 1,Medium,Psychic,1,0,2,Woobat,5,4,323,0.85,109,44,43,59,44,73,372,100,7.33,Quirky,Unaware,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Smoochum,2,4,305,0.85,91,33,20,85,62,69,360,120,8,Hardy,Oblivious,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Slowpoke,1,4,315,0.85,136,62,68,42,42,18,368,120,7,Quirky,Own Tempo,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Abra,1,4,310,0.85,75,22,19,104,55,90,365,140,7.17,Serious,Inner Focus,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Mime Jr.,4,4,310,0.85,71,28,44,73,84,64,364,120,7.67,Docile,Soundproof,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Eevee,1,4,325,0.85,101,61,51,45,62,60,380,132,8,Hardy,Run Away,,STANDARD
gen1to6,1+2+3+4+5+6,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Unown,2,4,336,0.85,96,68,47,74,47,54,386,116,8.33,Quirky,Levitate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Sandile,5,4,292,0.85,94,71,34,34,34,64,331,100,1.67,Quirky,Intimidate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Phanpy,2,4,330,0.85,127,60,56,39,38,42,362,52,2.67,Quirky,Pickup,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Cubone,1,4,320,0.85,100,48,91,39,48,35,361,92,4.67,Hardy,Rock Head,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Nincada,3,4,266,0.85,77,46,81,31,29,42,306,60,2.17,Hardy,Compound Eyes,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Trapinch,3,4,290,0.85,90,93,44,43,43,17,330,52,3.83,Docile,Hyper Cutter,,STANDARD
gen1to6,1+2+3+4+5+6,1000,7,Basic Trainer,Mountain Guide,Ground,1,1,3,Gible,4,4,300,0.85,100,68,42,39,42,45,336,88,0.83,Quirky,Sand Veil,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Trubbish,5,4,329,0.85,94,52,57,39,58,64,364,76,3.5,Hardy,Stench,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Skrelp,6,4,320,0.85,93,55,55,59,56,34,352,56,1.83,Hardy,Poison Point,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Foongus,5,4,294,0.85,109,57,42,51,51,22,332,96,1.67,Hardy,Effect Spore,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Zubat,1,4,245,0.85,85,48,35,30,39,56,293,88,3.83,Quirky,Inner Focus,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Gulpin,3,4,302,0.85,112,45,51,42,51,44,345,72,4.33,Docile,Liquid Ooze,,STANDARD
gen1to6,1+2+3+4+5+6,1000,8,Basic Trainer,Rocket Grunt,Poison,1,1,3,Stunky,4,4,329,0.85,104,62,44,40,40,73,363,80,3,Serious,Stench,,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Gastly,1,4,310,0.9,87,42,37,109,42,92,409,176,14.5,Quirky,Levitate,Pecha Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Haunter,1,3,405,0.9,100,48,51,124,60,117,500,188,14,Timid,Levitate,Rawst Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Marowak,1,3,425,0.9,123,82,118,54,82,51,510,160,14.33,Serious,Rock Head,Pecha Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Cubone,1,4,320,0.9,116,55,117,41,55,42,426,192,14.5,Impish,Rock Head,Cheri Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Misdreavus,2,3,435,0.9,113,64,63,97,86,96,519,168,13.67,Serious,Levitate,Oran Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Skarmory,2,3,465,0.9,128,81,146,46,73,72,546,172,13.67,Docile,Keen Eye,,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Misdreavus,2,3,435,0.9,113,57,64,105,86,96,521,176,13.17,Modest,Levitate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Dusclops,3,3,455,0.9,105,72,135,63,126,32,533,160,11.83,Hardy,Pressure,Chesto Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Lampent,5,3,370,0.9,112,45,63,106,63,68,457,168,12,Serious,Flash Fire,Aspear Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Rotom,4,3,440,0.9,103,54,80,105,78,100,520,160,12.33,Serious,Levitate,Oran Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Haunter,1,3,405,0.9,100,54,51,123,52,115,495,192,12,Naive,Levitate,Cheri Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Drifloon,4,4,348,0.9,141,55,40,72,50,82,440,164,13.67,Bashful,Aftermath,Pecha Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Skiddo,6,3,350,0.9,116,73,52,56,63,59,419,128,6,Adamant,Sap Sipper,,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Sunflora,2,3,425,0.9,126,68,57,119,83,36,489,100,8.17,Modest,Solar Power,Lum Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Weepinbell,1,3,390,0.9,122,89,57,83,47,58,456,104,7.67,Docile,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Oddish,1,4,320,0.9,99,47,58,82,66,45,397,112,9.33,Timid,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Grovyle,3,3,405,0.9,102,60,48,90,66,110,476,120,8.67,Timid,Overgrow,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,14,Basic Trainer,Pokémon Ranger,Grass,2,2,4,Shroomish,3,4,295,0.9,119,53,62,44,63,39,380,152,9,Bashful,Effect Spore,,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Alomomola,5,3,470,0.9,211,75,80,45,54,66,531,120,8,Hardy,Healer,Mystic Water,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Lotad,3,4,220,0.9,93,35,38,49,53,40,308,112,9.5,Hardy,Swift Swim,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Wingull,3,4,270,0.9,94,35,36,65,36,91,357,136,9,Serious,Keen Eye,Mystic Water,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Kingler,1,3,475,0.9,107,131,109,53,52,81,533,104,7.67,Hardy,Shell Armor,,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Lanturn,2,3,460,0.9,178,59,59,74,83,69,522,136,7.33,Serious,Volt Absorb,,STANDARD
gen1to6,1+2+3+4+5+6,1000,15,Basic Trainer,Triathlete F Swimmer,Water,2,2,4,Barboach,3,4,288,0.9,102,64,47,44,44,67,368,148,7.33,Adamant,Anticipation,,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Oddish,1,4,320,0.95,108,60,65,97,75,55,460,224,18.5,Serious,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Shroomish,3,4,295,0.95,133,52,80,51,76,46,438,228,19,Bashful,Poison Heal,,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Petilil,5,4,280,0.95,108,46,61,93,54,59,421,216,19.17,Naive,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Seedot,3,4,220,0.95,103,53,60,52,44,52,364,208,18.83,Docile,Early Bird,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Carnivine,4,3,454,0.95,144,133,81,89,80,60,587,220,17.83,Adamant,Levitate,Watmel Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,17,Gym Trainer 1,Pokémon Ranger,Grass,3,2,4,Lotad,3,4,220,0.95,102,36,48,66,59,52,363,236,17,Modest,Rain Dish,,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Breloom,3,3,460,0.95,132,137,93,70,81,84,597,240,19.5,Quirky,Poison Heal,,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Petilil,5,4,280,0.95,107,46,58,92,53,60,416,240,16.83,Naive,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Swadloon,5,3,380,0.95,116,84,96,53,88,70,507,208,16,Jolly,Leaf Guard,Silver Powder,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Skiddo,6,3,350,0.95,126,77,59,71,76,71,480,212,16.17,Hardy,Sap Sipper,,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Lileep,3,3,355,0.95,130,46,108,75,97,34,490,212,16.67,Bold,Suction Cups,,STANDARD
gen1to6,1+2+3+4+5+6,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Ferroseed,5,4,305,0.95,121,60,99,36,108,22,446,232,18.33,Bashful,Iron Barbs,,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Parasect,1,3,405,0.95,134,101,90,61,110,40,536,204,17.33,Careful,Dry Skin,,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Glameow,4,4,310,0.95,110,76,53,51,42,114,446,208,16.17,Naive,Limber,,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Clamperl,3,4,345,0.95,102,75,94,96,66,52,485,232,18.33,Serious,Shell Armor,,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Torkoal,3,3,470,0.95,145,94,146,95,94,31,605,240,18,Bashful,White Smoke,Charcoal,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Sealeo,3,3,410,0.95,163,61,79,83,102,56,544,236,17.5,Calm,Thick Fat,,STANDARD
gen1to6,1+2+3+4+5+6,1000,12,Rival,Blue,Mixed,3,3,5,Nosepass,3,3,375,0.95,105,68,140,56,99,39,507,208,17.17,Bashful,Sturdy,,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Mareep,2,4,280,0.95,125,42,62,73,57,44,403,164,14.5,Bold,Static,,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Pichu,2,4,205,0.95,83,43,25,56,43,85,335,180,14.17,Timid,Static,,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Emolga,5,3,428,0.95,125,91,66,80,67,109,538,184,11.83,Hardy,Static,,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Blitzle,5,4,295,0.95,106,76,41,59,37,100,419,148,14,Naive,Lightning Rod,,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Galvantula,5,3,472,0.95,128,76,67,113,67,133,584,184,12.17,Timid,Compound Eyes,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,20,Basic Trainer,Cyclist F,Electric,3,3,5,Electrike,3,4,295,0.95,113,54,55,73,54,73,422,196,14.17,Docile,Static,,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Skuntank,4,3,479,0.95,172,98,74,78,78,89,589,184,12.83,Quirky,Aftermath,Poison Barb,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Whirlipede,5,3,360,0.95,111,63,113,43,95,57,482,164,13.33,Impish,Poison Point,,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Trubbish,5,4,329,0.95,115,60,77,48,71,78,449,188,13.67,Serious,Sticky Hold,,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Garbodor,5,3,474,0.95,149,99,107,60,88,82,585,184,12,Impish,Stench,,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Budew,4,4,280,0.95,101,34,59,59,86,62,401,192,13,Bold,Natural Cure,,STANDARD
gen1to6,1+2+3+4+5+6,1000,21,Basic Trainer,Plasma Grunt F,Poison,3,3,5,Stunky,4,4,329,0.95,122,79,55,50,48,90,444,176,11.5,Serious,Aftermath,,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Joltik,5,4,319,1,122,57,70,101,67,101,518,332,24,Modest,Unnerve,,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Wurmple,3,4,195,1,116,83,52,36,47,59,393,352,23.67,Hardy,Shield Dust,,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Weedle,1,4,195,1,129,79,49,33,37,70,397,348,23.83,Adamant,Shield Dust,,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Caterpie,1,4,195,1,117,65,52,37,36,81,388,300,24,Hardy,Shield Dust,,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Whirlipede,5,3,360,1,133,72,127,51,116,62,561,328,23.83,Impish,Poison Point,Poison Barb,STANDARD
gen1to6,1+2+3+4+5+6,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Venonat,1,4,305,1,135,63,70,75,72,88,503,344,24,Timid,Tinted Lens,Silver Powder,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Whirlipede,5,3,360,1,131,70,115,57,95,84,552,316,23,Docile,Poison Point,,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Swadloon,5,3,380,1,145,106,105,58,97,59,570,312,22,Adamant,Leaf Guard,,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Larvesta,5,3,360,1,132,102,100,59,83,77,553,336,22,Impish,Flame Body,,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Dwebble,5,4,325,1,140,80,102,45,52,99,518,304,22.67,Jolly,Shell Armor,Silver Powder,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Galvantula,5,3,472,1,142,84,77,134,77,159,673,320,24.5,Timid,Unnerve,Magnet,STANDARD
gen1to6,1+2+3+4+5+6,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Wormadam-Trash,4,3,424,1,152,86,146,75,111,53,623,336,23.33,Impish,Anticipation,,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Inkay,6,4,288,1,121,81,66,45,59,78,450,204,17.67,Jolly,Contrary,,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Honedge,6,4,325,1,118,101,116,42,69,43,489,208,18.17,Careful,No Guard,,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Sliggoo,6,3,452,1,142,78,68,121,126,80,615,228,16.5,Modest,Hydration,,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Poochyena,3,4,220,1,104,81,50,44,46,61,386,204,18.67,Docile,Quick Feet,Black Glasses,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Espurr,6,3,355,1,129,56,68,102,75,96,526,240,18.33,Modest,Keen Eye,Lum Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,26,Basic Trainer,Triathlete Biker,Dark,4,4,6,Fletchinder,6,3,382,1,135,108,67,63,67,105,545,216,16.83,Adamant,Flame Body,,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Illumise,3,3,430,1,133,55,89,102,98,123,600,240,17.5,Timid,Tinted Lens,Silver Powder,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Volbeat,3,3,430,1,147,86,112,61,99,89,594,224,17.67,Relaxed,Illuminate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Masquerain,3,3,454,1,154,66,82,113,95,113,623,232,18.17,Timid,Intimidate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Ninjask,3,3,456,1,130,129,58,57,63,188,625,240,17,Adamant,Speed Boost,Silver Powder,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Beautifly,3,3,395,1,141,84,64,103,65,102,559,212,18.67,Jolly,Swarm,,STANDARD
gen1to6,1+2+3+4+5+6,1000,27,Basic Trainer,Bug Catcher,Bug,4,4,6,Metapod,1,4,205,1,120,31,70,59,39,59,378,240,19.5,Modest,Shed Skin,Silk Scarf,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Seadra,1,3,440,1.03,132,77,116,143,66,144,678,400,28.33,Timid,Sniper,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Corsola,2,3,410,1.03,166,67,130,86,143,55,647,392,28.67,Calm,Hustle,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Wingull,3,4,270,1.03,119,45,50,98,50,141,503,356,28.33,Timid,Rain Dish,Sharp Beak,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Barboach,3,4,288,1.03,132,89,72,59,65,100,517,364,29.67,Impish,Anticipation,,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Whiscash,3,3,468,1.03,190,136,92,86,92,107,703,400,27.67,Adamant,Oblivious,Muscle Band,STANDARD
gen1to6,1+2+3+4+5+6,1000,29,Gym Trainer 1,Sailor JPN,Water,5,4,6,Marill,2,4,250,1.03,153,71,71,36,71,81,483,380,29,Adamant,Huge Power,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Magikarp,1,4,200,1.03,99,51,83,31,40,133,437,396,29.33,Jolly,Rattled,Mystic Water,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Tentacool,1,4,335,1.03,144,54,87,71,123,93,572,388,29.83,Bold,Liquid Ooze,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Wailmer,3,3,400,1.03,213,83,85,91,78,82,632,348,30.17,Bold,Pressure,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Goldeen,1,4,320,1.03,123,121,83,50,72,110,559,380,30.17,Adamant,Swift Swim,Oran Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Whiscash,3,3,468,1.03,212,100,101,95,116,74,698,368,27.67,Relaxed,Oblivious,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,30,Gym Trainer 2,Fisherman,Water,5,4,6,Gyarados,1,2,540,1.03,174,192,100,74,122,128,790,392,29.5,Adamant,Intimidate,Sharp Beak,STANDARD
