genKey,seed,eid,eventName,trainer,city,mon,types,nature,natOK,ability,abilHidden,item,hasItem,moveCount,stab,coverage,avgBP,maxBP,status,priority,moves
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Rhydon,Ground/Rock,Adamant,opt,Rock Head,alt,Rindo Berry,1,4,2,2,62.5,100,1,0,"Stealth Rock / Earthquake / Rock Blast / Swords Dance"
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Graveler,Rock/Ground,Naive,opt,Rock Head,def,,0,4,2,4,130,250,0,1,"Earthquake / Explosion / Sucker Punch / Stone Edge"
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Marowak,Ground,Brave,opt,Rock Head,def,,0,4,1,4,98.75,120,0,0,"Earthquake / Double-Edge / Fire Punch / Stone Edge"
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Sandslash,Ground,Naive,opt,Sand Veil,def,Expert Belt,1,4,1,4,100,120,0,0,"Earthquake / Gunk Shot / Stone Edge / Leech Life"
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Dugtrio,Ground,Jolly,opt,Sand Force,H,Focus Sash,1,4,1,1,100,100,1,0,"Sandstorm / Memento / Earthquake / Toxic"
gen1,1000,34,Elite Trainer,Veteran Giovanni,5,Onix,Rock/Ground,Careful,neutral,Sturdy,alt,Eviolite,1,4,1,2,80,100,1,0,"Stealth Rock / Dragon Tail / Stone Edge / Protect"
gen1,1000,36,Gym Trainer 1,Skier,6,Lapras,Water/Ice,Modest,opt,Shell Armor,alt,Wise Glasses,1,4,2,3,90,90,1,0,"Surf / Ice Beam / Thunderbolt / Heal Bell"
gen1,1000,36,Gym Trainer 1,Skier,6,Cloyster,Water/Ice,Naive,opt,Skill Link,alt,Muscle Band,1,4,2,2,30,40,1,1,"Shell Smash / Icicle Spear / Rock Blast / Ice Shard"
gen1,1000,36,Gym Trainer 1,Skier,6,Blastoise,Water,Bold,neutral,Torrent,def,Leftovers,1,4,1,3,73.33,90,1,0,"Scald / Toxic / Rapid Spin / Ice Beam"
gen1,1000,36,Gym Trainer 1,Skier,6,Dewgong,Water/Ice,Timid,opt,Thick Fat,def,,0,4,2,3,80,90,1,0,"Substitute / Surf / Ice Beam / Hidden Power Grass"
gen1,1000,36,Gym Trainer 1,Skier,6,Jynx,Ice/Psychic,Timid,opt,Dry Skin,H,,0,4,1,1,90,90,1,0,"Nasty Plot / Ice Beam / Rain Dance / Lovely Kiss"
gen1,1000,36,Gym Trainer 1,Skier,6,Poliwrath,Water/Fighting,Naive,opt,Water Absorb,def,Wise Glasses,1,4,1,4,106.25,150,0,0,"Focus Punch / Earthquake / Ice Beam / Darkest Lariat"
gen1,1000,37,Gym Trainer 2,Boarder,6,Dewgong,Water/Ice,Timid,opt,Thick Fat,def,Leftovers,1,4,2,3,80,90,1,0,"Substitute / Surf / Ice Beam / Hidden Power Grass"
gen1,1000,37,Gym Trainer 2,Boarder,6,Jynx,Ice/Psychic,Timid,opt,Dry Skin,H,,0,4,1,1,90,90,1,0,"Rain Dance / Nasty Plot / Lovely Kiss / Ice Beam"
gen1,1000,37,Gym Trainer 2,Boarder,6,Cloyster,Water/Ice,Adamant,opt,Skill Link,alt,,0,4,1,3,38.33,50,1,1,"Ice Shard / Rock Blast / Rapid Spin / Spikes"
gen1,1000,37,Gym Trainer 2,Boarder,6,Lapras,Water/Ice,Adamant,opt,Water Absorb,def,,0,4,1,1,80,80,1,0,"Dragon Dance / Waterfall / Return / Substitute"
gen1,1000,37,Gym Trainer 2,Boarder,6,Rapidash,Fire,Jolly,opt,Flame Body,H,Heavy-Duty Boots,1,4,1,2,107.5,120,1,0,"Flare Blitz / High Horsepower / Toxic / Morning Sun"
gen1,1000,37,Gym Trainer 2,Boarder,6,Aerodactyl,Rock/Flying,Jolly,opt,Unnerve,H,Focus Sash,1,4,0,1,120,120,1,0,"Taunt / Stealth Rock / Double-Edge / Tailwind"
gen1,1000,38,Gym Leader 6,Candice,6,Lapras,Water/Ice,Careful,neutral,Water Absorb,def,Leftovers,1,4,2,2,60,80,1,1,"Curse / Ice Shard / Waterfall / Rest"
gen1,1000,38,Gym Leader 6,Candice,6,Vaporeon,Water,Calm,neutral,Water Absorb,def,,0,4,1,1,80,80,1,0,"Scald / Wish / Protect / Heal Bell"
gen1,1000,38,Gym Leader 6,Candice,6,Cloyster,Water/Ice,Bold,neutral,Shell Armor,def,Chople Berry,1,4,1,3,66.67,90,1,0,"Surf / Hidden Power Fire / Spikes / Rapid Spin"
gen1,1000,38,Gym Leader 6,Candice,6,Scyther,Bug/Flying,Adamant,opt,Swarm,def,Sitrus Berry,1,4,2,3,83.33,120,1,0,"U-turn / Aerial Ace / Close Combat / Toxic"
gen1,1000,38,Gym Leader 6,Candice,6,Gyarados,Water/Flying,Naive,opt,Intimidate,def,,0,4,1,4,120,120,0,0,"Dragon Ascent / Double-Edge / Outrage / Power Whip"
gen1,1000,38,Gym Leader 6,Candice,6,Nidoking,Poison/Ground,Modest,opt,Sheer Force,H,,0,4,2,4,96.25,110,0,0,"Sludge Wave / Earth Power / Fire Blast / Thunderbolt"
gen1,1000,39,Rival,Blue,6,Electabuzz,Electric,Calm,neutral,Static,def,Assault Vest,1,4,1,2,105,120,1,0,"Thunderbolt / Focus Blast / Follow Me / Rest"
gen1,1000,39,Rival,Blue,6,Hypno,Psychic,Modest,opt,Insomnia,def,Leftovers,1,4,1,1,90,90,1,0,"Nasty Plot / Psychic / Grass Knot / Baton Pass"
gen1,1000,39,Rival,Blue,6,Dragonite,Dragon/Flying,Careful,neutral,Inner Focus,def,,0,4,1,2,120,120,1,0,"Outrage / Double-Edge / Substitute / Roost"
gen1,1000,39,Rival,Blue,6,Vaporeon,Water,Calm,neutral,Water Absorb,def,,0,4,1,1,80,80,1,0,"Scald / Wish / Protect / Heal Bell"
gen1,1000,39,Rival,Blue,6,Flareon,Fire,Careful,neutral,Flash Fire,def,Sitrus Berry,1,4,1,2,120,120,1,0,"Flare Blitz / Superpower / Heal Bell / Wish"
gen1,1000,39,Rival,Blue,6,Nidoqueen,Poison/Ground,Adamant,opt,Poison Point,def,,0,4,1,2,105,110,1,0,"Earthquake / Fire Blast / Substitute / Toxic"
gen1,1000,41,Basic Trainer,Hiker,6,Golem,Rock/Ground,Naive,opt,Rock Head,def,Hard Stone,1,4,1,3,147.5,250,0,0,"Earthquake / Explosion / Double-Edge / Superpower"
gen1,1000,41,Basic Trainer,Hiker,6,Kabutops,Rock/Water,Adamant,opt,Swift Swim,def,Leftovers,1,4,2,2,95,120,1,0,"Liquidation / Superpower / Protect / Waterfall"
gen1,1000,41,Basic Trainer,Hiker,6,Aerodactyl,Rock/Flying,Jolly,opt,Unnerve,H,Sharp Beak,1,4,1,3,80,100,1,0,"Stone Edge / Earthquake / Roost / Pursuit"
gen1,1000,41,Basic Trainer,Hiker,6,Rhydon,Ground/Rock,Adamant,opt,Lightning Rod,def,Soft Sand,1,4,2,2,100,100,1,0,"Earthquake / Stone Edge / Swords Dance / Rock Polish"
gen1,1000,41,Basic Trainer,Hiker,6,Omastar,Rock/Water,Bold,neutral,Shell Armor,alt,,0,4,1,1,80,80,1,0,"Stealth Rock / Spikes / Scald / Protect"
gen1,1000,41,Basic Trainer,Hiker,6,Nidoqueen,Poison/Ground,Impish,neutral,Poison Point,def,,0,4,2,2,97.5,100,1,0,"Earthquake / Substitute / Stealth Rock / Sludge Wave"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Kangaskhan,Normal,Adamant,opt,Scrappy,alt,Silk Scarf,1,4,2,3,76.25,120,0,1,"Double-Edge / Drain Punch / Fake Out / Sucker Punch"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Snorlax,Normal,Adamant,opt,Thick Fat,alt,,0,4,0,3,71.67,100,0,0,"Return / Pursuit / Earthquake / Fire Punch"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Tauros,Normal,Naive,opt,Sheer Force,H,Leftovers,1,4,1,4,95,110,0,0,"Rock Climb / Earthquake / Fire Blast / Zen Headbutt"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Wigglytuff,Normal/Fairy,Modest,opt,Competitive,alt,,0,4,2,3,93.33,110,1,0,"Stealth Rock / Hyper Voice / Dazzling Gleam / Fire Blast"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Clefable,Fairy,Bold,neutral,Magic Guard,alt,,0,4,1,2,92.5,95,1,0,"Moonblast / Soft-Boiled / Flamethrower / Stealth Rock"
gen1,1000,42,Elite Trainer,Veteran Whitney,6,Vaporeon,Water,Modest,opt,Water Absorb,def,,0,4,2,3,87.5,110,0,0,"Hydro Pump / Surf / Ice Beam / Hidden Power Grass"
gen1,1000,44,Gym Trainer 1,Pilot,7,Gyarados,Water/Flying,Impish,neutral,Intimidate,def,Chesto Berry,1,4,2,2,82.5,85,1,0,"Waterfall / Bounce / Dragon Dance / Rest"
gen1,1000,44,Gym Trainer 1,Pilot,7,Charizard,Fire/Flying,Jolly,opt,Blaze,def,Sharp Beak,1,4,1,3,98.33,120,1,0,"Swords Dance / Flare Blitz / Thunder Punch / Earthquake"
gen1,1000,44,Gym Trainer 1,Pilot,7,Pidgeot,Normal/Flying,Jolly,opt,Keen Eye,def,Leftovers,1,4,1,2,95,120,1,0,"Defog / Roost / U-turn / Brave Bird"
gen1,1000,44,Gym Trainer 1,Pilot,7,Scyther,Bug/Flying,Jolly,opt,Technician,alt,,0,4,2,3,53.33,60,1,1,"Swords Dance / Aerial Ace / Bug Bite / Quick Attack"
gen1,1000,44,Gym Trainer 1,Pilot,7,Aerodactyl,Rock/Flying,Jolly,opt,Rock Head,def,Sitrus Berry,1,4,2,2,136.67,150,1,0,"Sky Attack / Brave Bird / Giga Impact / Dragon Dance"
gen1,1000,44,Gym Trainer 1,Pilot,7,Nidoqueen,Poison/Ground,Timid,opt,Sheer Force,H,,0,4,1,3,90,90,1,0,"Stealth Rock / Earth Power / Ice Beam / Thunderbolt"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Dodrio,Normal/Flying,Adamant,opt,Early Bird,alt,Sharp Beak,1,4,2,2,80,120,1,1,"Brave Bird / Quick Attack / Roost / Taunt"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Pidgeot,Normal/Flying,Adamant,BAD,Keen Eye,def,Sitrus Berry,1,4,1,2,117.5,140,1,0,"Boomburst / Heat Wave / Toxic / Protect"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Scyther,Bug/Flying,Jolly,opt,Technician,alt,Leftovers,1,4,2,4,58.75,70,0,1,"U-turn / Aerial Ace / Knock Off / Quick Attack"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Fearow,Normal/Flying,Jolly,opt,Sniper,H,,0,4,1,3,76.67,80,0,0,"Return / Drill Peck / Drill Run / U-turn"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Gyarados,Water/Flying,Impish,neutral,Intimidate,def,Heavy-Duty Boots,1,4,1,2,70,80,1,0,"Waterfall / Dragon Tail / Thunder Wave / Rest"
gen1,1000,45,Gym Trainer 2,Bird Keeper,7,Charizard,Fire/Flying,Timid,opt,Blaze,def,,0,4,1,1,90,90,1,0,"Substitute / Toxic / Flamethrower / Roost"
gen1,1000,46,Gym Leader 7,Winona,7,Gyarados,Water/Flying,Adamant,opt,Moxie,H,Mystic Water,1,4,1,3,88.33,120,1,0,"Dragon Dance / Waterfall / Ice Fang / Power Whip"
gen1,1000,46,Gym Leader 7,Winona,7,Scyther,Bug/Flying,Jolly,opt,Technician,alt,,0,4,2,3,58.75,70,0,0,"U-turn / Aerial Ace / Knock Off / Pursuit"
gen1,1000,46,Gym Leader 7,Winona,7,Charizard,Fire/Flying,Modest,opt,Blaze,def,Rocky Helmet,1,4,1,2,135,150,1,0,"Blast Burn / Outrage / Tailwind / Toxic"
gen1,1000,46,Gym Leader 7,Winona,7,Aerodactyl,Rock/Flying,Adamant,opt,Rock Head,def,Leftovers,1,4,1,2,145,150,1,0,"Sky Attack / Giga Impact / Substitute / Toxic"
gen1,1000,46,Gym Leader 7,Winona,7,Gengar,Ghost/Poison,Modest,opt,Cursed Body,def,Sitrus Berry,1,4,1,2,175,250,1,0,"Malignant Chain / Explosion / Disable / Hypnosis"
gen1,1000,46,Gym Leader 7,Winona,7,Starmie,Water/Psychic,Timid,opt,Natural Cure,alt,,0,4,2,3,76.67,90,1,0,"Rapid Spin / Recover / Surf / Psychic"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Weezing,Poison,Bold,neutral,Neutralizing Gas,alt,Black Sludge,1,4,0,2,90,90,1,0,"Flamethrower / Thunderbolt / Pain Split / Will-O-Wisp"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Vileplume,Grass/Poison,Modest,opt,Chlorophyll,def,Rocky Helmet,1,4,1,2,90,120,1,0,"Solar Beam / Hidden Power Fire / Sunny Day / Leech Seed"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Muk,Poison,Careful,neutral,Sticky Hold,alt,,0,4,1,3,65,80,1,1,"Curse / Poison Jab / Ice Punch / Shadow Sneak"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Gengar,Ghost/Poison,Modest,opt,Cursed Body,def,Silk Scarf,1,4,2,4,135,250,0,0,"Malignant Chain / Moongeist Beam / Explosion / Energy Ball"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Venomoth,Bug/Poison,Timid,opt,Tinted Lens,alt,Leftovers,1,4,1,1,90,90,1,0,"Toxic Spikes / Sleep Powder / Bug Buzz / Roost"
gen1,1000,48,Elite Trainer,Veteran Koga,7,Scyther,Bug/Flying,Jolly,opt,Technician,alt,Eviolite,1,4,1,3,70,120,1,0,"Swords Dance / Dual Wingbeat / Close Combat / Trailblaze"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Golem,Rock/Ground,Adamant,opt,Rock Head,def,,0,4,2,3,150,250,1,0,"Substitute / Explosion / Earthquake / Stone Edge"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Aerodactyl,Rock/Flying,Jolly,opt,Rock Head,def,,0,4,2,2,136.67,150,1,0,"Sky Attack / Brave Bird / Giga Impact / Dragon Dance"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Nidoqueen,Poison/Ground,Bold,neutral,Sheer Force,H,Black Sludge,1,4,1,2,90,90,1,0,"Toxic Spikes / Roar / Flamethrower / Earth Power"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Rhydon,Ground/Rock,Adamant,opt,Reckless,H,,0,4,3,3,86.25,120,0,0,"Earthquake / Stone Edge / Megahorn / Rock Blast"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Onix,Rock/Ground,Impish,neutral,Rock Head,def,Leftovers,1,4,2,2,125,150,1,0,"Head Smash / Protect / Endure / Earthquake"
gen1,1000,49,Elite Trainer,Veteran Brock,7,Kabutops,Rock/Water,Adamant,opt,Weak Armor,H,,0,4,3,3,67.5,100,0,1,"Rapid Spin / Stone Edge / Aqua Jet / Waterfall"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Exeggutor,Grass/Psychic,Modest,opt,Chlorophyll,def,Leftovers,1,4,1,2,185,250,1,0,"Solar Beam / Explosion / Sunny Day / Trick Room"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Vileplume,Grass/Poison,Bold,neutral,Effect Spore,H,Lum Berry,1,4,2,2,82.5,90,1,0,"Aromatherapy / Giga Drain / Sludge Bomb / Synthesis"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Venusaur,Grass/Poison,Modest,opt,Chlorophyll,H,Miracle Seed,1,4,1,2,62.5,75,1,0,"Giga Drain / Sunny Day / Weather Ball / Growth"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Victreebel,Grass/Poison,Jolly,BAD,Chlorophyll,def,Leftovers,1,4,2,2,106.67,130,1,1,"Solar Beam / Leaf Storm / Sucker Punch / Growth"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Poliwrath,Water/Fighting,Modest,opt,Water Absorb,def,,0,4,3,3,82.5,120,0,1,"Scald / Focus Blast / Ice Beam / Vacuum Wave"
gen1,1000,51,Gym Trainer 1,Pokémon Ranger,8,Gyarados,Water/Flying,Impish,neutral,Intimidate,def,,0,4,1,3,86.67,100,1,0,"Taunt / Waterfall / Iron Head / Earthquake"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Vileplume,Grass/Poison,Modest,opt,Effect Spore,H,Life Orb,1,4,2,2,82.5,90,1,0,"Sleep Powder / Giga Drain / Sludge Bomb / Moonlight"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Victreebel,Grass/Poison,Adamant,opt,Chlorophyll,def,Heavy-Duty Boots,1,4,2,2,100,120,1,0,"Strength Sap / Power Whip / Poison Jab / Sunny Day"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Exeggutor,Grass/Psychic,Quiet,opt,Chlorophyll,def,Leftovers,1,4,1,1,130,130,1,0,"Trick Room / Sleep Powder / Leaf Storm / Sunny Day"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Venusaur,Grass/Poison,Bold,neutral,Overgrow,def,,0,4,2,2,110,130,1,0,"Leaf Storm / Sludge Bomb / Sleep Powder / Synthesis"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Blastoise,Water,Modest,opt,Torrent,def,,0,4,1,2,125,150,1,0,"Water Spout / Earthquake / Substitute / Toxic"
gen1,1000,52,Gym Trainer 2,Pokémon Ranger,8,Vaporeon,Water,Modest,opt,Water Absorb,def,Black Sludge,1,4,1,2,90,90,1,0,"Surf / Ice Beam / Protect / Toxic"
gen1,1000,53,Gym Leader 8,Erika,8,Victreebel,Grass/Poison,Adamant,opt,Chlorophyll,def,Sitrus Berry,1,4,1,2,95,120,1,1,"Solar Beam / Sucker Punch / Sunny Day / Sleep Powder"
gen1,1000,53,Gym Leader 8,Erika,8,Tangela,Grass,Bold,neutral,Regenerator,H,Eviolite,1,4,1,3,76.67,90,1,0,"Giga Drain / Sludge Bomb / Knock Off / Synthesis"
gen1,1000,53,Gym Leader 8,Erika,8,Vileplume,Grass/Poison,Bold,neutral,Effect Spore,H,Rocky Helmet,1,4,2,2,85,95,1,0,"Sludge Wave / Giga Drain / Strength Sap / Leech Seed"
gen1,1000,53,Gym Leader 8,Erika,8,Exeggutor,Grass/Psychic,Calm,opt,Harvest,H,Iapapa Berry,1,4,0,0,0,0,1,0,"Protect / Substitute / Leech Seed / Psywave"
gen1,1000,53,Gym Leader 8,Erika,8,Venusaur,Grass/Poison,Timid,opt,Overgrow,def,Life Orb,1,4,2,2,123.33,150,1,0,"Frenzy Plant / Solar Beam / Earthquake / Swords Dance"
gen1,1000,53,Gym Leader 8,Erika,8,Rapidash,Fire,Jolly,opt,Flash Fire,alt,Choice Band,1,4,1,3,120,120,1,0,"Flare Blitz / Megahorn / Double-Edge / Baton Pass"
gen1,1000,56,Elite Trainer,Atticus,8,Gengar,Ghost/Poison,Timid,opt,Cursed Body,def,Black Sludge,1,4,1,2,100,120,1,0,"Substitute / Nasty Plot / Shadow Ball / Focus Blast"
gen1,1000,56,Elite Trainer,Atticus,8,Ivysaur,Grass/Poison,Modest,opt,Overgrow,def,Leftovers,1,4,1,2,97.5,130,1,0,"Leaf Storm / Knock Off / Leech Seed / Sleep Powder"
gen1,1000,56,Elite Trainer,Atticus,8,Weezing,Poison,Careful,BAD,Levitate,def,,0,4,1,2,100,110,1,0,"Sludge Bomb / Fire Blast / Will-O-Wisp / Rest"
gen1,1000,56,Elite Trainer,Atticus,8,Arbok,Poison,Adamant,opt,Intimidate,def,,0,4,1,2,110,120,1,0,"Gunk Shot / Earthquake / Switcheroo / Substitute"
gen1,1000,56,Elite Trainer,Atticus,8,Venusaur,Grass/Poison,Jolly,opt,Overgrow,def,Life Orb,1,4,1,2,110,120,1,0,"Swords Dance / Sleep Powder / Power Whip / Earthquake"
gen1,1000,56,Elite Trainer,Atticus,8,Tentacruel,Water/Poison,Calm,neutral,Clear Body,def,Assault Vest,1,4,3,2,81.67,110,0,0,"Acid Spray / Hydro Pump / Mirror Coat / Sludge Wave"
gen1,1000,57,Elite Trainer,Ortega,8,Wigglytuff,Normal/Fairy,Calm,opt,Cute Charm,def,Light Clay,1,4,0,0,0,0,1,0,"Reflect / Light Screen / Stealth Rock / Heal Bell"
gen1,1000,57,Elite Trainer,Ortega,8,Clefable,Fairy,Bold,neutral,Magic Guard,alt,Leftovers,1,4,1,1,95,95,1,0,"Stealth Rock / Moonblast / Moonlight / Thunder Wave"
gen1,1000,57,Elite Trainer,Ortega,8,Mr. Mime,Psychic/Fairy,Timid,opt,Filter,alt,Life Orb,1,4,1,3,100,120,1,0,"Nasty Plot / Psychic / Thunderbolt / Focus Blast"
gen1,1000,57,Elite Trainer,Ortega,8,Charizard,Fire/Flying,Timid,opt,Blaze,def,Heavy-Duty Boots,1,4,1,1,90,90,1,0,"Toxic / Roost / Flamethrower / Defog"
gen1,1000,57,Elite Trainer,Ortega,8,Magmar,Fire,Modest,opt,Vital Spirit,H,Eviolite,1,4,1,3,90,120,1,0,"Flamethrower / Focus Blast / Hidden Power Grass / Will-O-Wisp"
gen1,1000,57,Elite Trainer,Ortega,8,Victreebel,Grass/Poison,Timid,opt,Chlorophyll,def,,0,4,2,2,105,120,1,0,"Sleep Powder / Solar Beam / Sludge Bomb / Sunny Day"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Golbat,Poison/Flying,Impish,neutral,Inner Focus,def,Eviolite,1,4,1,1,120,120,1,0,"Taunt / Roost / Super Fang / Brave Bird"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Jolteon,Electric,Modest,opt,Volt Absorb,def,Sitrus Berry,1,4,1,2,90,90,1,0,"Thunderbolt / Hyper Voice / Thunder Wave / Substitute"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Alakazam,Psychic,Timid,opt,Synchronize,def,Life Orb,1,4,1,3,95,120,1,0,"Substitute / Psychic / Focus Blast / Signal Beam"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Kabutops,Rock/Water,Adamant,opt,Swift Swim,def,Assault Vest,1,4,2,3,101.67,120,1,0,"Liquidation / Stone Edge / Superpower / Protect"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Poliwrath,Water/Fighting,Relaxed,neutral,Damp,alt,Leftovers,1,4,2,2,70,80,1,0,"Circle Throw / Scald / Protect / Toxic"
gen1,1000,58,Elite Trainer,Shadow Blue,8,Muk,Poison,Adamant,opt,Sticky Hold,alt,Black Sludge,1,4,1,3,101.67,150,1,0,"Substitute / Focus Punch / Poison Jab / Ice Punch"
gen1,1000,60,E1,Lorelei,9,Cloyster,Water/Ice,Jolly,opt,Skill Link,alt,Focus Sash,1,4,1,2,108.33,250,1,0,"Rapid Spin / Spikes / Icicle Spear / Explosion"
gen1,1000,60,E1,Lorelei,9,Slowbro,Water/Psychic,Naive,opt,Oblivious,def,Life Orb,1,4,1,3,103.75,120,0,0,"Future Sight / Fire Blast / Foul Play / Flamethrower"
gen1,1000,60,E1,Lorelei,9,Lapras,Water/Ice,Impish,BAD,Water Absorb,def,Rocky Helmet,1,4,1,1,90,90,1,0,"Ice Beam / Toxic / Protect / Rest"
gen1,1000,60,E1,Lorelei,9,Articuno,Ice/Flying,Calm,neutral,Pressure,def,Heavy-Duty Boots,1,4,1,1,70,70,1,0,"Freeze-Dry / Defog / Heal Bell / Roost"
gen1,1000,60,E1,Lorelei,9,Jynx,Ice/Psychic,Modest,opt,Oblivious,def,Expert Belt,1,4,2,4,90,120,0,0,"Psychic / Ice Beam / Focus Blast / Hidden Power Fire"
gen1,1000,60,E1,Lorelei,9,Dewgong,Water/Ice,Careful,BAD,Thick Fat,def,Sitrus Berry,1,4,1,2,75,90,1,0,"Surf / Hidden Power Grass / Protect / Rest"
gen1,1000,61,E2,Bruno,9,Hitmonlee,Fighting,Lonely,opt,Unburden,H,Liechi Berry,1,4,0,2,82.5,100,1,0,"Endure / Reversal / Knock Off / Stone Edge"
gen1,1000,61,E2,Bruno,9,Poliwrath,Water/Fighting,Careful,neutral,Damp,alt,Heavy-Duty Boots,1,4,2,3,75,85,1,0,"Bulk Up / Drain Punch / Knock Off / Liquidation"
gen1,1000,61,E2,Bruno,9,Machamp,Fighting,Adamant,opt,No Guard,alt,Flame Orb,1,4,1,4,73.75,120,0,1,"Close Combat / Facade / Knock Off / Bullet Punch"
gen1,1000,61,E2,Bruno,9,Hitmonchan,Fighting,Adamant,opt,Keen Eye,def,Assault Vest,1,4,2,2,123.33,150,1,0,"Focus Punch / Close Combat / Earthquake / Toxic"
gen1,1000,61,E2,Bruno,9,Pinsir,Bug,Adamant,opt,Mold Breaker,alt,Choice Band,1,4,1,4,100,120,0,0,"X-Scissor / Stone Edge / Earthquake / Close Combat"
gen1,1000,61,E2,Bruno,9,Onix,Rock/Ground,Jolly,opt,Sturdy,alt,Heat Rock,1,4,0,1,250,250,1,0,"Sunny Day / Stealth Rock / Taunt / Explosion"
gen1,1000,62,E3,Grimsley,9,Vaporeon,Water,Naive,opt,Water Absorb,def,Choice Specs,1,4,2,3,87.5,110,0,0,"Surf / Ice Beam / Hidden Power Grass / Hydro Pump"
gen1,1000,62,E3,Grimsley,9,Muk,Poison,Careful,neutral,Sticky Hold,alt,Black Sludge,1,4,1,3,135,250,1,0,"Curse / Poison Jab / Brick Break / Explosion"
gen1,1000,62,E3,Grimsley,9,Golduck,Water,Timid,opt,Cloud Nine,alt,Leftovers,1,4,1,3,80,90,1,0,"Encore / Surf / Hidden Power Grass / Ice Beam"
gen1,1000,62,E3,Grimsley,9,Ninetales,Fire,Calm,neutral,Flash Fire,def,,0,4,2,2,113.33,130,1,0,"Overheat / Solar Beam / Sunny Day / Flamethrower"
gen1,1000,62,E3,Grimsley,9,Kabutops,Rock/Water,Adamant,opt,Battle Armor,alt,Life Orb,1,4,3,3,67.5,100,0,1,"Waterfall / Stone Edge / Rapid Spin / Aqua Jet"
gen1,1000,62,E3,Grimsley,9,Zapdos,Electric/Flying,Timid,opt,Pressure,def,,0,4,1,2,75,90,1,0,"Substitute / Roost / Thunderbolt / Hidden Power Ice"
gen1,1000,63,E4,Lance,9,Gyarados,Water/Flying,Jolly,opt,Moxie,H,Leftovers,1,4,2,2,82.5,85,1,0,"Dragon Dance / Substitute / Waterfall / Bounce"
gen1,1000,63,E4,Lance,9,Dragonair,Dragon,Naive,opt,Shed Skin,def,Choice Band,1,4,1,3,92.5,120,0,1,"Outrage / Waterfall / Extreme Speed / Aqua Tail"
gen1,1000,63,E4,Lance,9,Dragonite,Dragon/Flying,Adamant,opt,Inner Focus,def,Silk Scarf,1,4,2,3,122.5,130,0,0,"Outrage / Draco Meteor / Superpower / Double-Edge"
gen1,1000,63,E4,Lance,9,Dragonair,Dragon,Adamant,opt,Shed Skin,def,Black Sludge,1,4,1,2,100,120,1,0,"Outrage / Waterfall / Sleep Talk / Thunder Wave"
gen1,1000,63,E4,Lance,9,Aerodactyl,Rock/Flying,Adamant,opt,Rock Head,def,Choice Band,1,4,2,2,132.5,150,0,0,"Sky Attack / Brave Bird / Giga Impact / Double-Edge"
gen1,1000,63,E4,Lance,9,Flareon,Fire,Hasty,opt,Flash Fire,def,Choice Scarf,1,4,1,3,96.67,120,0,0,"Fire Blast / Return / Superpower / Hidden Power Grass"
gen1,1000,64,Champion,Prof. Kukui,9,Magneton,Electric/Steel,Rash,opt,Magnet Pull,def,Choice Specs,1,4,2,4,76.25,90,0,0,"Thunderbolt / Flash Cannon / Hidden Power Water / Signal Beam"
